VehicleAge,Make,VehOdo,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,WarrantyCost,IsBadBuy
0.111111,CHEVROLET,0.677046,0.28289,0.304936,0.214895,0
0.444444,SUZUKI,0.623985,0.096597,0.117421,0.015208,1
0.444444,CHRYSLER,0.623886,0.172659,0.210917,0.165009,1
0.444444,CHEVROLET,0.553701,0.120358,0.143655,0.023877,0
0.666667,DODGE,0.650831,0.115803,0.146212,0.174389,0
0.111111,CHEVROLET,0.397919,0.217407,0.233521,0.022882,0
0.222222,DODGE,0.435252,0.208243,0.224777,0.041501,0
0.111111,DODGE,0.398802,0.28982,0.314698,0.052871,0
0.444444,DODGE,0.414358,0.158544,0.178771,0.088687,0
0.555556,DODGE,0.755528,0.244449,0.277547,0.147953,0
0.444444,DODGE,0.308165,0.147088,0.167469,0.059693,0
0.555556,TOYOTA,0.720593,0.159025,0.176598,0.018761,0
0.777778,HYUNDAI,0.728366,0.103329,0.127403,0.079733,0
0.666667,HYUNDAI,0.61192,0.086018,0.114698,0.048465,0
0.333333,CHEVROLET,0.718871,0.181258,0.204235,0.25867,0
0.333333,DODGE,0.587067,0.150341,0.188588,0.134878,1
0.444444,NISSAN,0.729277,0.230334,0.268032,0.037095,1
0.555556,CHEVROLET,0.627764,0.1827,0.209927,0.214895,0
0.444444,CHEVROLET,0.6009,0.152745,0.207892,0.231524,0
0.333333,TOYOTA,0.749161,0.325149,0.367744,0.037095,0
0.111111,CHEVROLET,0.622074,0.238254,0.256428,0.214895,0
0.777778,LINCOLN,0.672573,0.088762,0.126523,0.15776,0
0.666667,JEEP,0.820483,0.152434,0.188093,0.247868,0
0.444444,CHEVROLET,0.59016,0.155998,0.189193,0.115122,0
0.444444,DODGE,0.619747,0.073544,0.095586,0.031836,0
0.666667,BUICK,0.815505,0.077787,0.111178,0.311114,1
0.666667,FORD,0.387656,0.122479,0.144617,0.06552,1
0.666667,PONTIAC,0.654754,0.104376,0.136092,0.29079,1
0.444444,DODGE,0.840052,0.134642,0.168349,0.206936,0
0.555556,PONTIAC,0.692142,0.101915,0.116128,0.240193,0
0.555556,CHEVROLET,0.766016,0.092807,0.12545,0.240193,0
0.555556,FORD,0.492569,0.096343,0.118246,0.041501,0
1,FORD,0.735752,0.082652,0.106971,0.098209,0
0.777778,CHEVROLET,0.810383,0.123695,0.151849,0.167567,1
0.444444,CHEVROLET,0.76359,0.229797,0.272652,0.240193,0
0.222222,DODGE,0.709456,0.239923,0.275182,0.184906,0
0.666667,MITSUBISHI,0.485517,0.269822,0.299986,0.048749,0
0.555556,MAZDA,0.619224,0.147145,0.181823,0.065094,0
0.444444,FORD,0.382913,0.111787,0.142197,0.032831,0
0.666667,CHEVROLET,0.770362,0.195655,0.235309,0.206936,0
0.333333,CHEVROLET,0.689031,0.216898,0.235281,0.240193,0
0.111111,CHRYSLER,0.320131,0.235822,0.236794,0.052871,0
0.555556,DODGE,0.702422,0.116313,0.157872,0.147953,0
0.444444,CHEVROLET,0.396719,0.106186,0.141977,0.052871,0
0.555556,DODGE,0.762787,0.055413,0.083927,0.147953,0
0.333333,CHEVROLET,0.668849,0.178401,0.202695,0.081865,1
0.222222,CHEVROLET,0.674224,0.173055,0.19791,0.081865,0
0.555556,CHEVROLET,0.564865,0.099426,0.132188,0.079306,1
0.555556,CHEVROLET,0.729899,0.078041,0.112608,0.111001,1
0.444444,PONTIAC,0.659056,0.177948,0.206572,0.214895,0
0.333333,CHRYSLER,0.671076,0.138065,0.151712,0.131751,0
0.222222,CHEVROLET,0.599782,0.225921,0.249773,0.214895,0
0.333333,PONTIAC,0.677741,0.184511,0.218452,0.214895,0
0.222222,KIA,0.480513,0.117529,0.134552,0.006111,0
0.555556,CHEVROLET,0.710971,0.088168,0.124433,0.111001,0
0.444444,ISUZU,0.698617,0.185189,0.208552,0.111001,0
0.333333,FORD,0.446038,0.166407,0.194088,0.065094,0
0.555556,DODGE,0.765114,0.281447,0.342775,0.184906,0
0.888889,NISSAN,0.564946,0.086442,0.108676,0.066515,0
0.555556,SATURN,0.495266,0.096795,0.117888,0.029704,0
0.444444,CHRYSLER,0.591458,0.208667,0.228984,0.131751,1
0.333333,SUZUKI,0.328031,0.137499,0.157597,0.002843,0
0.333333,DODGE,0.729548,0.186236,0.216307,0.074048,0
0.444444,CHEVROLET,0.722117,0.175685,0.205692,0.092524,0
0.222222,CHEVROLET,0.550599,0.157016,0.180916,0.037806,0
0.333333,FORD,0.675396,0.161712,0.18944,0.048465,0
0.333333,KIA,0.541319,0.189376,0.20561,0.037806,0
1,NISSAN,0.803881,0.09408,0.108208,0.065094,0
0.444444,FORD,0.591007,0.093882,0.117943,0.065094,0
0.444444,FORD,0.603254,0.237208,0.290939,0.048465,0
0.333333,DODGE,0.562502,0.280174,0.316981,0.107021,0
0.888889,GMC,0.640975,0.131644,0.155094,0.141131,1
0.555556,DODGE,0.807236,0.073091,0.096026,0.166003,0
0.666667,CHEVROLET,0.762093,0.238282,0.26289,0.227544,0
0.666667,OLDSMOBILE,0.82887,0.095013,0.124048,0.732092,0
0.888889,JEEP,0.766358,0.108421,0.133645,0.079733,0
0.333333,FORD,0.416847,0.03219,0.035501,0.100483,0
0.333333,CHEVROLET,0.537433,0.195938,0.225134,0.037806,1
0.222222,CHEVROLET,0.596617,0.252397,0.278867,0.214895,0
0.444444,KIA,0.576074,0.153509,0.178908,0.148664,0
0.555556,TOYOTA,0.613317,0.133878,0.153004,0.015208,0
0.333333,FORD,0.653708,0.155942,0.185453,0.14838,0
0.444444,DODGE,0.566885,0.206319,0.250873,0.093235,0
0.333333,DODGE,0.495662,0.126382,0.160181,0.065094,0
0.444444,CHEVROLET,0.634816,0.192657,0.224667,0.231524,0
0.888889,DODGE,0.490892,0.040364,0.05552,0.154775,0
0.888889,CHRYSLER,0.588987,0.075354,0.090912,0.174389,0
0.333333,CHEVROLET,0.666964,0.365485,0.419002,0.098493,0
0.555556,CHEVROLET,0.435532,0.128787,0.156799,0.07689,0
0.555556,BUICK,0.711215,0.206998,0.239681,0.16643,1
0.111111,CHRYSLER,0.392138,0.240659,0.246721,0.052871,0
0.555556,CHRYSLER,0.569103,0.108506,0.131033,0.079306,0
0.555556,CHEVROLET,0.770299,0.132379,0.155452,0.145395,0
0.555556,CHEVROLET,0.757377,0.2408,0.277822,0.111001,0
0.444444,HYUNDAI,0.552231,0.133482,0.152454,0.051592,0
0.444444,FORD,0.46006,0.192657,0.220734,0.100483,0
0.777778,TOYOTA,0.684278,0.145589,0.161446,0.190591,0
0.333333,CHEVROLET,0.56877,0.180975,0.217984,0.093235,0
0.333333,KIA,0.540237,0.217351,0.252523,0.107021,0
0.444444,LINCOLN,0.669426,0.222216,0.250213,0.289511,0
0.222222,NISSAN,0.437453,0.27661,0.303974,0.07689,0
0.666667,CHEVROLET,0.649578,0.184567,0.223924,0.214895,0
0.333333,CHEVROLET,0.4832,0.200436,0.228874,0.053297,0
0.444444,PONTIAC,0.480991,0.129522,0.160346,0.147527,0
0.444444,MITSUBISHI,0.491334,0.153905,0.178001,0.006111,0
0.444444,CHEVROLET,0.636286,0.147229,0.181548,0.081865,0
0.555556,FORD,0.793484,0.258196,0.304799,0.166003,0
0.444444,CHEVROLET,0.688336,0.171273,0.20363,0.240193,0
0.444444,CHEVROLET,0.648658,0.178712,0.207342,0.131751,0
0.444444,DODGE,0.714786,0.11702,0.134827,0.147953,0
0.555556,FORD,0.730008,0.204877,0.248673,0.111001,1
0.888889,DODGE,0.628864,0.077476,0.102021,0.207646,0
0.666667,SATURN,0.510551,0.119424,0.149127,0.037806,0
0.444444,JEEP,0.689842,0.298702,0.33194,0.074048,0
0.666667,BUICK,0.37101,0.123978,0.149154,0.185759,0
0.444444,NISSAN,0.750703,0.168303,0.196453,0.037095,0
0.333333,FORD,0.731721,0.262778,0.298171,0.018761,0
0.444444,FORD,0.661716,0.102452,0.12963,0.098493,1
0.666667,DODGE,0.672086,0.091336,0.124213,0.174389,0
0.555556,MAZDA,0.731955,0.12214,0.149869,0.129477,0
0.333333,CHRYSLER,0.502092,0.22858,0.247738,0.079306,0
0.444444,VOLKSWAGEN,0.647143,0.25005,0.274825,0.115122,0
0.666667,OLDSMOBILE,0.826822,0.091138,0.113983,0.352047,0
0.333333,DODGE,0.424133,0.152293,0.164939,0.088687,0
0.444444,HONDA,0.629766,0.200379,0.215674,0.015208,0
0.555556,FORD,0.769722,0.070234,0.096906,0.083997,1
0.666667,DODGE,0.323369,0.115803,0.146212,0.115549,0
0.555556,CHEVROLET,0.514744,0.078126,0.096164,0.037806,0
0.444444,JEEP,0.592468,0.234775,0.267042,0.031836,0
0.888889,BUICK,0.64001,0.08169,0.107273,0.29079,1
0.777778,FORD,0.57804,0.063446,0.090994,0.09423,0
0.666667,FORD,0.657252,0.092665,0.113103,0.14838,1
0.777778,GMC,0.730702,0.142138,0.158504,0.282831,0
0.444444,PONTIAC,0.73751,0.172093,0.207067,0.240193,0
0.333333,MAZDA,0.654294,0.216474,0.249553,0.081865,0
0.555556,FORD,0.666883,0.151048,0.180256,0.14838,0
0.222222,FORD,0.710286,0.292846,0.337192,0.129477,0
0.444444,DODGE,0.801861,0.106412,0.133288,0.124929,0
0.222222,DODGE,0.41122,0.204537,0.211055,0.041501,0
0.555556,SATURN,0.545594,0.08466,0.108896,0.037806,0
0.333333,NISSAN,0.656558,0.327271,0.381163,0.031836,0
0.333333,CHRYSLER,0.322269,0.157384,0.177396,0.072911,0
0.222222,SUZUKI,0.405178,0.176081,0.183308,0.002843,0
0.777778,HYUNDAI,0.664412,0.066133,0.086209,0.057845,0
0.555556,DODGE,0.750189,0.092863,0.127155,0.184906,0
0.333333,CHRYSLER,0.727582,0.145164,0.166396,0.147953,0
0.222222,CHEVROLET,0.614914,0.208412,0.230964,0.214895,0
0.666667,CHEVROLET,0.617962,0.067349,0.086842,0.048465,1
0.333333,SUZUKI,0.514537,0.10002,0.124543,0.010091,0
0.333333,CHRYSLER,0.535819,0.154442,0.174068,0.107021,0
0.222222,CHRYSLER,0.408253,0.18106,0.190898,0.088687,1
0.333333,DODGE,0.649154,0.085877,0.100179,0.098493,0
0.222222,FORD,0.551068,0.25466,0.296274,0.134878,0
1,MERCURY,0.836823,0.059486,0.083404,0.126634,0
0.666667,KIA,0.747394,0.136848,0.160401,0.203383,0
0.333333,CHEVROLET,0.744625,0.216842,0.237234,0.240193,0
0.444444,PONTIAC,0.519028,0.165333,0.196618,0.06552,0
0.333333,CHEVROLET,0.703108,0.123808,0.145635,0.055571,0
0.333333,FORD,0.415702,0.116822,0.144562,0.041501,0
0.666667,DODGE,0.72338,0.100897,0.152784,0.147953,0
0.555556,MAZDA,0.561141,0.161118,0.192465,0.06552,1
0.222222,DODGE,0.809121,0.246655,0.285164,0.206936,0
0.444444,FORD,0.708076,0.14706,0.176323,0.074048,0
0.444444,DODGE,0.669237,0.072582,0.090637,0.031836,0
0.888889,PONTIAC,0.644321,0.046927,0.06399,0.257533,1
0.666667,FORD,0.664304,0.139111,0.177148,0.181637,1
0.444444,FORD,0.555982,0.093882,0.117943,0.051592,0
0.555556,CHEVROLET,0.269028,0.088168,0.124433,0.042638,0
0.555556,PONTIAC,0.446092,0.137018,0.179788,0.17112,0
0.666667,CHEVROLET,0.882282,0.126241,0.147202,0.163161,0
0.666667,SATURN,0.580321,0.066614,0.089069,0.080443,0
0.444444,MERCURY,0.657153,0.201369,0.234979,0.065094,0
0.555556,DODGE,0.683891,0.195146,0.235501,0.184906,1
0.666667,FORD,0.628413,0.079625,0.109446,0.065094,0
0.333333,DODGE,0.629513,0.209544,0.251973,0.165009,0
0.333333,CHEVROLET,0.748593,0.17082,0.195078,0.092524,0
0.333333,CHEVROLET,0.718798,0.179815,0.197305,0.25867,0
0.555556,DODGE,0.555387,0.172347,0.205692,0.107021,0
1,SATURN,0.743507,0.03284,0.049911,0.227544,0
0.222222,DODGE,0.737871,0.234747,0.25761,0.147953,0
0.444444,CHEVROLET,0.643825,0.266569,0.309006,0.214895,0
0.333333,CHEVROLET,0.506493,0.168076,0.191283,0.06552,0
0.777778,DODGE,0.789426,0.140271,0.174756,0.126634,0
0.666667,CHRYSLER,0.717581,0.105988,0.14206,0.129477,1
0.444444,HYUNDAI,0.518514,0.098096,0.119318,0.010091,0
0.333333,MITSUBISHI,0.519569,0.168161,0.192438,0.010091,0
0.666667,SATURN,0.387693,0.125845,0.153252,0.115549,0
0.777778,CHEVROLET,0.629378,0.053121,0.076145,0.141131,0
0.333333,KIA,0.538389,0.14177,0.174838,0.037806,0
0.444444,CHEVROLET,0.56197,0.079484,0.101334,0.079306,0
0.333333,PONTIAC,0.657,0.223121,0.259645,0.115122,0
0.444444,JEEP,0.571754,0.249116,0.270617,0.162592,0
0.111111,DODGE,0.355021,0.270812,0.287034,0.052871,0
0.444444,DODGE,0.563648,0.216615,0.245566,0.107021,0
0.222222,DODGE,0.567985,0.3357,0.353527,0.107021,0
0.444444,DODGE,0.48816,0.147088,0.167469,0.088687,0
0.444444,CHEVROLET,0.518757,0.207535,0.253101,0.176379,0
0.222222,PONTIAC,0.522815,0.228099,0.254558,0.06552,0
0.222222,PONTIAC,0.422357,0.189206,0.215014,0.147527,0
0.111111,CHEVROLET,0.518306,0.235001,0.256235,0.06552,0
0.666667,CHEVROLET,0.736185,0.096767,0.12226,0.240193,0
0.555556,CHRYSLER,0.711792,0.150935,0.173903,0.147953,0
0.555556,DODGE,0.691664,0.189319,0.218864,0.074048,0
0.666667,SATURN,0.475084,0.092043,0.114588,0.213758,0
0.333333,FORD,0.76552,0.166803,0.198598,0.16643,0
0.222222,CHRYSLER,0.540102,0.204311,0.224997,0.107021,0
0.111111,DODGE,0.437669,0.209657,0.221394,0.065094,0
0.555556,PONTIAC,0.686416,0.08022,0.105871,0.277146,0
0.222222,DODGE,0.388612,0.208243,0.224777,0.032831,0
0.444444,DODGE,0.474561,0.130767,0.145552,0.088687,1
0.444444,CHRYSLER,0.683647,0.113739,0.134827,0.147953,0
0.222222,DODGE,0.363651,0.215342,0.245813,0.032831,1
0.777778,KIA,0.271399,0.035471,0.048811,0.059693,0
0.555556,TOYOTA,0.56656,0.271943,0.304386,0.023877,0
0.666667,CHEVROLET,0.568833,0.140469,0.165214,0.037806,0
0.222222,NISSAN,0.489909,0.358499,0.390843,0.017908,0
0.444444,CHRYSLER,0.759802,0.252652,0.27983,0.147953,0
0.111111,CHRYSLER,0.392887,0.17065,0.177506,0.072911,0
0.777778,FORD,0.671455,0.17891,0.20924,0.124503,0
0.666667,SATURN,0.585344,0.083218,0.111233,0.080443,1
0.333333,DODGE,0.412744,0.246372,0.273505,0.088687,0
0.666667,CHRYSLER,0.669029,0.13699,0.167881,0.131751,0
0.555556,VOLKSWAGEN,0.4305,0.21506,0.231294,0.07689,1
0.333333,FORD,0.755014,0.097021,0.131198,0.074048,0
0.222222,CHRYSLER,0.536621,0.186123,0.201402,0.107021,0
0.666667,FORD,0.838419,0.091308,0.109583,0.290506,0
0.333333,DODGE,0.536486,0.249795,0.269077,0.107021,0
0.333333,PONTIAC,0.648613,0.193364,0.230029,0.214895,0
0.333333,SATURN,0.547325,0.171075,0.20374,0.134878,0
0.333333,SUZUKI,0.497719,0.120075,0.147092,0.010091,0
0.333333,CHEVROLET,0.46447,0.156875,0.177808,0.029704,0
0.333333,DODGE,0.585245,0.248607,0.305239,0.134878,0
0.666667,DODGE,0.765168,0.117331,0.139062,0.227544,0
0.222222,DODGE,0.645772,0.196956,0.20242,0.115122,0
0.555556,MERCURY,0.738033,0.201567,0.229864,0.074048,0
0.666667,JEEP,0.722144,0.131446,0.139915,0.037095,0
0.111111,DODGE,0.398054,0.232852,0.243283,0.052871,0
0.333333,PONTIAC,0.605039,0.166662,0.196343,0.214895,0
0.222222,FORD,0.716129,0.291149,0.344397,0.074048,0
0.333333,CHEVROLET,0.43628,0.150624,0.178303,0.053297,0
0.555556,FORD,0.697661,0.258196,0.304799,0.147953,0
0.444444,CHEVROLET,0.68729,0.109863,0.142032,0.240193,0
0.333333,DODGE,0.749892,0.272678,0.351877,0.184906,0
0.555556,FORD,0.751371,0.081973,0.109831,0.074048,0
0.555556,SUZUKI,0.636484,0.175459,0.193098,0.165009,1
0.333333,SUZUKI,0.500523,0.118321,0.135542,0.010091,0
0.444444,CHEVROLET,0.361325,0.16686,0.195298,0.123081,0
0.222222,CHEVROLET,0.32134,0.168359,0.176873,0.022882,0
0.444444,CHEVROLET,0.662383,0.19854,0.220982,0.098493,0
0.222222,CHEVROLET,0.730044,0.229005,0.249993,0.240193,0
0.444444,DODGE,0.508296,0.178005,0.220982,0.134878,0
0.555556,FORD,0.676289,0.186462,0.219744,0.098493,0
0.222222,PONTIAC,0.506078,0.224337,0.250131,0.093235,0
0.555556,FORD,0.758892,0.191412,0.227086,0.184906,0
1,MERCURY,0.718492,0.050547,0.076172,0.116686,0
0.333333,CHRYSLER,0.232361,0.142817,0.163206,0.059693,0
0.777778,CHRYSLER,0.49467,0.071479,0.091242,0.131325,0
0.333333,DODGE,0.524943,0.174667,0.211082,0.134878,0
0.555556,CHEVROLET,0.74789,0.127005,0.156304,0.129477,0
0.666667,PONTIAC,0.589556,0.10678,0.132683,0.214895,0
0.777778,CHEVROLET,0.742587,0.151868,0.181713,0.227544,0
0.333333,CHEVROLET,0.60182,0.144344,0.165351,0.048465,0
0.777778,SATURN,0.718916,0.068339,0.085577,0.098209,1
0.444444,PONTIAC,0.692485,0.147003,0.183253,0.240193,0
0.444444,PONTIAC,0.516935,0.213504,0.255685,0.176379,0
0.666667,CHEVROLET,0.559265,0.077957,0.094926,0.532689,0
0.222222,DODGE,0.494211,0.2507,0.277437,0.088687,0
0.444444,PONTIAC,0.626285,0.184963,0.205252,0.081865,1
0.777778,DODGE,0.412978,0.074817,0.107053,0.154775,0
0.666667,CHRYSLER,0.519496,0.120556,0.134167,0.177516,0
0.777778,FORD,0.627304,0.139536,0.179871,0.274161,1
0.888889,FORD,0.542429,0.162267,0.188774,0.163587,0
0.444444,BUICK,0.742317,0.08961,0.113653,0.240193,0
0.444444,PONTIAC,0.48522,0.139366,0.169999,0.006111,1
0.222222,CHEVROLET,0.743381,0.225808,0.246803,0.240193,0
0.444444,NISSAN,0.719502,0.27562,0.327843,0.111001,1
0.444444,TOYOTA,0.71631,0.219727,0.237674,0.018761,0
0.555556,CHRYSLER,0.235193,0.093599,0.115248,0.059693,1
0.555556,FORD,0.7803,0.103754,0.125395,0.022456,0
0.555556,DODGE,0.384356,0.082765,0.108346,0.012933,0
0.555556,HYUNDAI,0.868133,0.076118,0.091544,0.09494,0
0.666667,SCION,0.69565,0.142704,0.165736,0.018761,0
0.444444,JEEP,0.667325,0.228467,0.256868,0.181637,0
0.555556,MITSUBISHI,0.704983,0.162249,0.173821,0.018761,0
0.444444,BUICK,0.624797,0.214833,0.289509,0.455514,0
0.444444,DODGE,0.663519,0.178005,0.220982,0.165009,0
0.111111,CHEVROLET,0.831485,0.237575,0.262423,0.268476,0
0.222222,DODGE,0.531517,0.205357,0.227829,0.079306,0
0.444444,DODGE,0.397378,0.147088,0.167469,0.072911,0
0.222222,CHEVROLET,0.767008,0.225412,0.252881,0.240193,0
0.555556,DODGE,0.688219,0.075665,0.098749,0.037095,1
0.777778,FORD,0.724164,0.058863,0.080324,0.116686,0
0.111111,CHRYSLER,0.450925,0.214409,0.218727,0.065094,0
0.444444,HYUNDAI,0.634762,0.131135,0.158339,0.015208,0
0.444444,SATURN,0.538326,0.151585,0.189,0.134878,1
0.444444,PONTIAC,0.729007,0.133765,0.173738,0.277146,0
0.666667,DODGE,0.805063,0.332871,0.39802,0.227402,0
0.777778,CHEVROLET,0.566317,0.146268,0.190375,0.121944,0
0.111111,CHEVROLET,0.442394,0.186349,0.210587,0.029704,0
0.333333,DODGE,0.691736,0.297797,0.370659,0.147953,0
0.444444,FORD,0.69005,0.147569,0.159687,0.074048,0
0.444444,NISSAN,0.651751,0.218765,0.256098,0.098493,0
0.111111,DODGE,0.349178,0.183662,0.18823,0.032831,0
0.555556,DODGE,0.700114,0.195203,0.224309,0.147953,0
0.444444,DODGE,0.786206,0.237773,0.270865,0.206936,0
0.444444,CHRYSLER,0.584966,0.212768,0.241496,0.107021,0
0.222222,DODGE,0.440528,0.213051,0.216747,0.041501,0
0.444444,PONTIAC,0.522103,0.145136,0.176708,0.176379,0
0.333333,PONTIAC,0.716742,0.170877,0.204675,0.018761,0
0.777778,CHEVROLET,0.800978,0.12115,0.151492,0.167567,0
0.666667,CHEVROLET,0.603849,0.181456,0.207507,0.098493,0
0.777778,DODGE,0.652031,0.051537,0.066932,0.074474,1
0.666667,FORD,0.372119,0.089356,0.118273,0.083002,0
0.333333,CHEVROLET,0.668389,0.162108,0.185151,0.231524,0
0.444444,SATURN,0.570564,0.11866,0.146102,0.037806,0
0.333333,DODGE,0.329131,0.152293,0.164939,0.072911,0
0.555556,HYUNDAI,0.618872,0.181654,0.203025,0.031836,0
0.444444,CHEVROLET,0.589511,0.118915,0.150502,0.214895,0
0.444444,HYUNDAI,0.45024,0.10661,0.129878,0.006111,0
0.777778,DODGE,0.495239,0.077843,0.101279,0.154775,0
0.555556,CHEVROLET,0.70235,0.097842,0.123305,0.037095,0
0.222222,CHEVROLET,0.529326,0.168274,0.188065,0.037806,0
0.555556,FORD,0.674269,0.159279,0.184546,0.14838,0
0.666667,CHEVROLET,0.499252,0.080644,0.104194,0.219016,0
0.444444,DODGE,0.748449,0.104206,0.133178,0.111001,0
0.333333,DODGE,0.476734,0.223206,0.238279,0.088687,0
0.555556,CHEVROLET,0.678678,0.135179,0.163674,0.240193,0
0.777778,FORD,0.735599,0.122168,0.150419,0.061399,0
0.777778,FORD,0.757656,0.110288,0.137302,0.116686,0
0.222222,JEEP,0.54012,0.272141,0.306421,0.120949,1
0.555556,FORD,0.702738,0.122507,0.154599,0.074048,0
0.111111,CHRYSLER,0.239828,0.220802,0.222357,0.059693,0
0.777778,CHRYSLER,0.534809,0.078551,0.095339,0.149659,0
0.333333,NISSAN,0.660625,0.305179,0.363344,0.098493,0
0.888889,DODGE,0.735905,0.140724,0.176048,0.116686,0
0.555556,BUICK,0.637566,0.168444,0.216279,0.248152,0
0.666667,BUICK,0.736717,0.222103,0.262615,0.282831,0
0.333333,KIA,0.445839,0.12163,0.150942,0.029704,0
0.111111,KIA,0.383589,0.22875,0.234594,0.002843,0
0.444444,CHRYSLER,0.5684,0.110429,0.141977,0.079306,0
0.777778,CHEVROLET,0.808201,0.153,0.180696,0.249574,0
0.444444,PONTIAC,0.755041,0.154442,0.180586,0.240193,0
0.222222,CHEVROLET,0.646277,0.2819,0.321325,0.081865,0
0.333333,CHEVROLET,0.582386,0.210986,0.273065,0.120949,0
0.555556,CHRYSLER,0.835227,0.112324,0.13645,0.166003,0
0.555556,KIA,0.58593,0.101972,0.117118,0.010091,0
0.666667,NISSAN,0.778803,0.254434,0.310628,0.288943,1
0.444444,CHRYSLER,0.481865,0.122253,0.146762,0.088687,1
0.666667,DODGE,0.677894,0.213419,0.239241,0.165009,0
0.333333,MITSUBISHI,0.353551,0.195514,0.209652,0.002843,0
0.444444,PONTIAC,0.695028,0.140922,0.166589,0.240193,0
0.555556,DODGE,0.507728,0.077419,0.099904,0.079306,0
0.555556,CHEVROLET,0.541617,0.179674,0.217764,0.107021,0
0.888889,TOYOTA,0.763022,0.200266,0.221449,0.061399,0
0.888889,MERCURY,0.516773,0.055978,0.078785,0.09423,0
0.666667,CHEVROLET,0.690492,0.238282,0.26454,0.111001,0
0.222222,CHEVROLET,0.583829,0.233389,0.259123,0.037806,0
0.444444,DODGE,0.752056,0.370662,0.432229,0.203383,0
0.555556,FORD,0.498584,0.13566,0.191888,0.010091,0
0.555556,DODGE,0.35512,0.06998,0.103286,0.072911,0
0.333333,FORD,0.667469,0.208299,0.241248,0.14838,0
0.444444,CHEVROLET,0.691989,0.19953,0.231569,0.147953,0
0.555556,SATURN,0.598808,0.117557,0.153389,0.048465,0
0.444444,MITSUBISHI,0.486392,0.112494,0.135185,0.006111,0
0.222222,FORD,0.738593,0.329392,0.359467,0.055571,1
0.666667,CHEVROLET,0.657414,0.196787,0.219029,0.098493,0
0.444444,NISSAN,0.49486,0.168303,0.196453,0.017908,0
0.666667,DODGE,0.741388,0.108591,0.12864,0.147953,0
0.222222,CHEVROLET,0.639144,0.209035,0.237316,0.214895,0
0.333333,PONTIAC,0.672627,0.156309,0.181741,0.214895,0
0.555556,CHEVROLET,0.710899,0.17792,0.209102,0.111001,1
0.333333,CHRYSLER,0.663105,0.177524,0.210367,0.165009,0
0.777778,FORD,0.465417,0.087093,0.118356,0.131325,0
0.111111,CHRYSLER,0.453631,0.240262,0.247298,0.065094,1
0.111111,KIA,0.417686,0.199474,0.203767,0.006111,0
0.333333,KIA,0.469331,0.131446,0.166094,0.029704,1
0.555556,DODGE,0.638098,0.206065,0.228929,0.115122,0
0.555556,FORD,0.557804,0.225695,0.238691,0.037806,0
0.555556,CHEVROLET,0.795432,0.175827,0.203767,0.166003,0
0.666667,CHRYSLER,0.521381,0.08401,0.105046,0.149659,0
0.333333,CHEVROLET,0.68812,0.184765,0.20814,0.092524,0
0.666667,CHEVROLET,0.635249,0.088253,0.113213,0.214895,0
0.444444,CHEVROLET,0.744418,0.150709,0.179706,0.25867,1
0.333333,PONTIAC,0.546631,0.248833,0.273917,0.093235,0
0.444444,CHEVROLET,0.672943,0.16686,0.195298,0.214895,0
0.555556,SATURN,0.6042,0.091902,0.113186,0.048465,1
0.111111,CHRYSLER,0.292095,0.228637,0.231789,0.059693,0
0.555556,HYUNDAI,0.690275,0.193392,0.223484,0.037095,0
0.444444,JEEP,0.611216,0.283059,0.314203,0.198266,0
0.333333,FORD,0.682971,0.160524,0.196673,0.111001,0
0.333333,MERCURY,0.714659,0.317993,0.344892,0.074048,0
0.333333,JEEP,0.688372,0.366419,0.394968,0.221717,0
0.333333,DODGE,0.576588,0.14457,0.164086,0.107021,0
0.888889,FORD,0.810924,0.05315,0.076695,0.126634,0
0.666667,PONTIAC,0.641083,0.071621,0.090334,0.098493,0
0.555556,DODGE,0.525917,0.095494,0.12996,0.079306,0
0.333333,CHEVROLET,0.497538,0.216163,0.236051,0.147527,0
0.555556,HYUNDAI,0.745266,0.126722,0.154297,0.074048,0
0.777778,HONDA,0.720683,0.128476,0.148054,0.079733,0
0.444444,KIA,0.398884,0.120103,0.141895,0.002843,0
0.222222,CHRYSLER,0.405557,0.199332,0.204592,0.072911,0
0.777778,FORD,0.80573,0.209091,0.239956,0.208641,0
0.333333,MITSUBISHI,0.680284,0.209148,0.228819,0.018761,0
0.222222,CHEVROLET,0.71015,0.240687,0.278565,0.240193,0
0.555556,DODGE,0.473316,0.076655,0.101664,0.065094,0
0.333333,TOYOTA,0.667316,0.314853,0.34602,0.015208,0
0.555556,FORD,0.86651,0.110457,0.125093,0.140421,1
0.555556,TOYOTA,0.603948,0.152745,0.171814,0.015208,0
0.444444,FORD,0.601306,0.240545,0.278757,0.048465,0
0.333333,CHEVROLET,0.661166,0.194043,0.21155,0.214895,0
0.111111,CHRYSLER,0.320131,0.244081,0.245346,0.052871,0
0.444444,CHEVROLET,0.675225,0.254038,0.295834,0.214895,0
0.777778,CHRYSLER,0.810563,0.118943,0.136945,0.249574,0
0.333333,CHEVROLET,0.502336,0.182304,0.203245,0.176379,0
0.666667,FORD,0.492109,0.085962,0.113048,0.041501,0
0.333333,DODGE,0.651354,0.22165,0.258738,0.165009,0
0.888889,CHEVROLET,0.735103,0.182785,0.214602,0.319784,0
0.333333,DODGE,0.495112,0.152293,0.164939,0.088687,0
0.444444,HONDA,0.762354,0.232682,0.262725,0.018761,0
